"TARGET"	"ANT_PM"	"EDAD"	"PROM_SALDO_ACTIVO_TOTAL_ULT_3M"	"PROM_NUM_PCON_ULT_6M"	"PROM_CUOTA_PCON_ULT_6M"	"PROM_IMP_NOMINA_ULT_6M"	"DELTA_IMP_NOMINA_0_5"	"PROM_TEN_PASIVO_ULT_6M"	"DELTA_SALDO_PASIVO_TOTAL_0_5"	"MAX_SALDO_PASIVO_TOTAL_ULT_6M"	"PROM_SALDO_MEDIO_CAHO_ULT_6M"	"PROM_SALDO_PASIVO_TOTAL_ULT_3M"	"PROM_TARJETAS_AJENAS_ULT_6M"	"PROM_NUMERO_ENTIDADES_ULT_6M"	"PROM_SCORE_RIESGO_ULT_3M"	"DELTA_LIMITE_LINEA_TDC_0_5"	"PROM_LIMITE_LINEA_TDC_ULT_1M"	"PROM_LINEA_DISPONIBLE_TDC_ULT_3M"	"PROM_SALDO_ACTUAL_TDC_ULT_1M"	"PROM_SALDO_CUOTAS_TDC_ULT_6M"	"PROM_IMPORTE_TDC_ULT_3M"	"PROM_NUM_OPERS_TDC_ULT_6M"
0	1	49	0	0	0	0	0	0	0	0	0	0	2.333333333333	5.333333333333	1	9999999	20000	16671.556640625	2035.96398925781	0	4807.30669657389	6.2
0	8	61	44285.3333333333	1	2058	0	0	1	0.651470588235294	13979	5062.16666666667	6555	1	2	1	0	9900	3829.03328450521	7480.91015625	6182.90653483073	0	0
0	6	40	0	0	0	2144.8	-0.175574991901523	1	-0.817748659916617	1679	245.666666666667	543	0	2	3	0	0	0	0	0	0	0
0	94	56	166080.333333333	0	0	0	0	1	-0.0000160405505116936	311728	306516.666666667	311714	1	3	3	0	0	0	0	0	0	1
0	87	55	0	0	0	0	0	1	4.67320261437909	868	200.333333333333	341	3.666666666666	4.666666666666	3	0	4000	2494.99332682292	1298.25	334.44667561849	659.436685244242	4.666666666666
0	130	55	9692.66666666667	1	1045.66666666667	2883.33333333333	0.0352941176470588	1	0.0581465778316172	1747	8.16666666666667	1658.66666666667	2.333333333333	4	3	0	12000	0	0	7634.03828938802	228.400001525879	4.75
0	30	58	56424.3333333333	1	2473	6480	0.0105680317040951	1	-0.723908918406072	4679	1071.5	1745	1	5	1	0	30000	22622.6927083333	13087.98046875	7084.93505859375	4704.97672526042	5.333333333333
0	6	56	0	0	0	0	0	1	-0.705336426914153	3448	1282.83333333333	1131.66666666667	0	0	0	0	0	0	0	0	0	0
0	81	45	0	0	0	2139.33333333333	0.0448	1	-0.919048782474143	12987	427	367	1.5	3.5	2	0	4900	733.24668375651	4258.5498046875	21.8449999491374	0	1
1	10	50	0	0	0	0	0	1	-0.977623456790123	2592	594.333333333333	46.3333333333333	2.333333333333	2.333333333333	1	0	0	0	0	0	30	1
0	112	62	0	0	0	0	0	1	0.319148936170213	553	209	280	2	6	1	0	14450	0	0	502.706670125326	109.800003051758	1
0	113	46	128441.333333333	0	0	12738.8333333333	-0.0883105802047782	1	-0.664741136544155	13849	5602	3618.66666666667	1	2	3	0	10000	0	0	0	615.033345222473	3.833333333333
0	9	51	0	0	0	1723.33333333333	-0.511488511488511	1	-0.23438233912635	2289	1856	1730.66666666667	1	1	0	0	0	0	0	0	0	0
0	94	63	0	0	0	2494	-0.174190970834998	0.166666666666	-1	232	38.6666666666667	0	0	1	3	0	600	0	0	0	0	0
1	6	46	0	0	0	0	0	1	-0.932939607544294	5249	1504.66666666667	352	0	1.5	1.333333333333	9999999	3200	299.966669718424	3100.05004882812	1266.66666666667	0	0
0	9	44	0	0	0	1220	-0.316626889419252	1	-0.0433051269288203	4871	707.5	3912	0	1	0	9999999	6600	5227.72672526042	1831.93994140625	0	964	1.5
0	83	52	0	0	0	2844	-0.462285287528006	1	-0.329939460649422	3907	860.5	2768.66666666667	1.5	3.166666666666	1	9999999	4600	3843.3466796875	900	721.690002441406	13.25	1
0	79	59	0	0	0	6496.66666666667	0.27199863574352	1	-0.221949501853808	96558	0	66668.6666666667	0	1	0	0	24250	24250	0	0	0	0
0	48	52	11826	1	898.5	0	0	1	-0.716371888798441	40539	11906.6666666667	14979.6666666667	4	6	1	0	17000	0	0	0	199.03000386556	1.666666666666
0	3	58	25135.6666666667	1	882	0	0	1	0.0907351592189752	120530	74200.8333333333	89182.3333333333	1	2	1	0.25	15000	11613.3131510417	3361.73608398438	0	0	0
0	0	40	0	0	0	0	0	1	-0.281599222600125	129663	25675	98113.6666666667	2.333333333333	3	2.333333333333	0	0	0	0	0	0	0
0	55	53	0	0	0	3876.16666666667	-0.18241469816273	1	-0.116487455197133	3906	468.833333333333	3358.33333333333	1.333333333333	3.5	1	-1	0	4450	0	0	0	0
0	0	47	0	0	0	582.5	-1	1	5.66666666666667	631	451.833333333333	611.666666666667	0	0	0	0	0	0	0	0	0	0
0	150	54	0	0	0	0	0	1	-0.853556485355649	6189	3201.83333333333	2839	0	1	0	0	2150	2150	0	0	0	0
0	86	62	0	0	0	5387.16666666667	0.433155080213904	1	-0.391192542590807	15555	1292	8183.33333333333	6	6	1.666666666666	0	0	0	0	0	0	0
0	110	54	0	0	0	6221.5	0.156367663344408	1	0.0393572091685299	79489	50322.6666666667	76124	0	0	0	0	0	0	0	0	0	0
0	11	53	0	0	0	0	0	1	0.4	48	26.8333333333333	30.6666666666667	3	6	3	0	0	0	0	0	0	0
0	103	68	0	0	0	0	0	1	1.09695290858726	15140	8430.66666666667	10680.3333333333	6	7	1	0	13050	11879.86328125	61.5800018310547	2775.61995442708	26.4933331807454	1
0	131	65	0	0	0	14889.1666666667	-0.94622938174914	0.833333333333	9999999	29	10.6666666666667	6.66666666666667	0	1	3	0	0	0	0	0	0	0
0	6	60	0	0	0	5029.33333333333	0.412871888281724	1	-0.350197301115604	164216	0	99393.6666666667	6.333333333333	9.333333333333	2.333333333333	0	21000	20970.7200520833	29.5499992370605	0	21.710000038147	1.2
1	6	54	0	0	0	0	0	1	-0.916981132075472	265	70.6666666666667	22	0	0	0	0	0	0	0	0	0	0
0	0	46	0	0	0	0	0	1	0.951179820992677	2398	1	2386.66666666667	1	2.333333333333	3	0	17000	0	0	8953.86336263021	0	0
1	44	43	0	0	0	4568.16666666667	-0.349792817679558	1	-0.688023450586265	8294	3447.33333333333	2490	2	2	3	0	0	0	0	0	0	0
0	107	65	10762.6666666667	0	0	0	0	0	0	0	0	0	3	5	3	0	10200	196.055330912272	2891.85009765625	0	243.266671498617	4.166666666666
0	88	50	48589.3333333333	1	483	2456.33333333333	1.38954703832753	1	-0.212939921791681	2813	232.166666666667	2166.33333333333	2	3	1	-1	0	0	0	0	0	1
0	166	69	0	0	0	985	0.0696937697993664	1	68.6666666666667	1045	280.666666666667	511.333333333333	0	1	0	0	0	0	0	0	0	0
1	14	60	0	0	0	7829.33333333333	-0.0347519516494586	1	-0.442442442442442	1998	1131.16666666667	1222	0	0	0	0	0	0	0	0	0	0
0	160	74	0	0	0	759.166666666667	0.266903914590747	1	18	264	80.8333333333333	30.6666666666667	0	2	3	0	0	0	0	0	0	0
0	93	50	0	0	0	0	0	1	0.692307692307692	103	37.1666666666667	31.3333333333333	5.666666666666	7	2.333333333333	0	27700	0	0	16001.8946940104	0	0
0	154	64	2003.33333333333	1	206	1155.83333333333	0.0689029918404352	1	-0.430555555555556	72	38	26.6666666666667	1	3	1	0	1000	1000	0	0	0	0
0	164	74	0	0	0	271.333333333333	0.106870229007634	1	0	20	18.1666666666667	17.6666666666667	0	1	0.666666666666	0	800	800	0	0	0	0
0	11	59	5926.5	1	379	6081	-0.20642039419332	1	-0.178757856610206	10885	4628.5	8083	3.5	5	2.333333333333	0	2500	0	0	0	0	0
1	52	54	0	0	0	0	0	1	3.41025641025641	3050	725.5	358.333333333333	0	1	0	0	0	0	0	0	0	0
0	158	71	0	0	0	525	0	1	-0.97029702970297	122	72.5	51	1.333333333333	3.166666666666	1	0	0	0	0	0	0	0
0	25	43	0	0	0	0	0	1	0.956893415787559	10759	4151.66666666667	6550.66666666667	3	5.666666666666	1	0	30000	25527.4934895833	0	0	3934.75671386719	2
0	17	62	0	0	0	0	0	0	0	0	0	0	3	7	1	1.19565217391304	10100	1887.82666015625	10338.068359375	1693.36667378743	3545.99324258169	2.833333333333
0	69	70	13342	1	3419	0	0	1	0.11084612405471	54497	1381.83333333333	51008.6666666667	4	6	1	0	13000	5916.27994791667	5708.5859375	0	14.2150001525879	2
1	18	53	0	0	0	1009.33333333333	-1	1	-0.0462222222222222	3075	49.8333333333333	2147	0	0	0	0	0	0	0	0	0	0
0	161	65	16982.3333333333	1	878	4014.33333333333	0.00119246362985929	1	-0.997055937193327	1666	853.833333333333	420	4.333333333333	5.666666666666	1	0.277777777777778	23000	7578.7900390625	8645.3837890625	222.233334859212	498.546669006348	4
0	8	48	0	0	0	10900.3333333333	1.27790271037993	1	-0.104642573019661	35196	29946.5	29291.6666666667	0	0	0	0	0	0	0	0	0	0
0	143	71	236729	2	215029.666666667	0	0	1	0.679046608440127	98790	150.5	39836.3333333333	0	2	1	0	0	0	0	0	0	0
1	4	62	0	0	0	0	0	1	-0.993074792243767	1444	770	555.666666666667	0	0	0	0	0	0	0	0	0	0
0	2	65	0	0	0	3287	9999999	0.833333333333	9999999	12700	9641.83333333333	11061.3333333333	1	2.166666666666	1	0	0	0	0	0	0	0
0	136	52	0	0	0	4747	0.0145748987854251	1	-0.739175435570122	20955	2449.16666666667	5318	2	4	3	0	7000	0	0	1094.55165608724	69.9000015258789	1
1	7	65	108774.666666667	0	0	0	0	1	-0.554651478166531	3687	169.833333333333	1793.66666666667	2	5	1	0	61250	0	0	0	1083.2533416748	3.333333333333
0	5	46	0	0	0	995	0.10880829015544	1	1.13599062133646	1822	1204.16666666667	1170.33333333333	2.333333333333	3.833333333333	1	0	0	0	0	0	0	0
1	50	53	0	0	0	0	0	1	-0.066571224051539	2794	536.833333333333	2646	0	1	1	0	0	0	0	0	0	0
0	87	65	6415.66666666667	1	626	0	0	1	-0.17041530564629	22993	17726.6666666667	20264.6666666667	1	2	0.666666666666	0	0	0	0	0	0	0
0	34	59	0	0	0	0	0	1	0	111	111	111	6.666666666666	8.166666666666	3	0	1350	0	0	0	0	0
1	95	40	0	0	0	0	0	1	-0.75	8	4	2	1	4	1	0	1400	0	0	0	0	0
0	6	52	0	0	0	0	0	1	2.32818970232049	104248	59515.8333333333	77178	1	1	0.333333333333	0	0	0	0	0	0	0
0	10	52	0	0	0	0	0	1	-0.773619351894112	2191	1269.66666666667	861.333333333333	0	0	0	0	0	0	0	0	0	0
0	112	46	0	0	0	0	0	1	1.71998371998372	23595	8296	12087	2.666666666666	3.666666666666	1	0	87000	63779.5481770833	13833.1142578125	31474.6985677083	3055.40002759298	5.5
0	28	46	0	0	0	2216.16666666667	0.490095846645367	1	-0.041405269761606	10420	739.5	8958.66666666667	4.666666666666	6.5	2	0	8300	8300	0	0	0	0
0	169	39	37594.6666666667	1	1103	3748.16666666667	-0.000539083557951483	1	-0.999610516066212	15405	4463.33333333333	2350	0	1.5	1	0.192307692307692	6200	0	0	3774.54329427083	0	1
0	7	51	0	0	0	0	0	1	-0.675235646958012	4668	2475	1790.66666666667	2	3	1	0.142857142857143	4000	0	0	0	1759.7833366394	6.2
0	148	78	0	0	0	1027	0.0268691588785047	0.666666666666	289.333333333333	871	148	290.333333333333	0	0	0	0	0	0	0	0	0	0
0	23	51	9532.66666666667	1	634	5297.66666666667	0.620613496932515	1	0.325569596900655	57482	32754	46248.6666666667	0	1	1	0	14000	14000	0	0	0	0
0	94	71	0	0	0	0	0	1	-0.0375457875457875	2184	2150.5	2128.66666666667	3	5	1	0	67320	66913.5651041667	35.2099990844727	0	188.720001220703	4.5
1	26	52	0	0	0	0	0	1	0	3	3	3	0.666666666666	4.833333333333	3	-1	0	0	0	1154.44598388672	0	3.5
0	93	59	26836.6666666667	1	787	5128	0.510990009082652	1	0.550499643112063	33119	14481.8333333333	9801.66666666667	2	3	1	0	3300	0	0	0	0	1
1	24	56	0	0	0	0	0	1	-0.141104294478528	163	146	141	3.666666666666	6	2	-0.501272264631043	9800	9476.83984375	100.980003356934	38.6533330281576	620.750002543131	2.666666666666
0	156	45	321951.333333333	0	0	0	0	1	-0.11517077045274	1259	1170.83333333333	1133	4	5	1	-1	0	0	0	0	0	0
0	86	65	20618.3333333333	0	0	2114	-0.0144648023143684	1	-0.105007506844476	24267	22599	21536	2	4	1	0	13950	0	0	0	0	0
0	15	49	6372	1	751	0	0	1	-0.0111358574610245	619	66.8333333333333	493.666666666667	4	6	1	0	3000	2971.7099609375	0	0	37.4999993642171	1.2
0	105	61	0	0	0	1564.5	0	1	-0.570131180625631	72343	38605.1666666667	30711	1	1	0	0	0	0	0	0	0	0
0	150	70	0	0	0	0	0	1	0.107282029531055	83540	10012.1666666667	83180	1.666666666666	2.666666666666	1	0	32200	32200	0	0	0	0
0	105	52	0	0	0	2127.5	0.4880174291939	1	-0.142857142857143	1444	310.333333333333	524	0	1	3	0	0	0	0	0	0	0
0	104	60	0	0	0	0	0	1	0.0768616490317429	5923	2121.83333333333	5255.66666666667	2	3	1	0	0	0	0	0	0	0
1	25	42	99633.3333333333	1	1400.66666666667	0	0	1	-0.552631578947368	42	23	9.33333333333333	2.833333333333	3.833333333333	1	0	15500	0	0	0	285.466664989789	47
0	134	43	0	0	0	6994	0.0708185053380783	1	0.0272030651340996	10514	3577.33333333333	9560	1	1	1	0	0	0	0	0	0	0
0	47	62	13569.6666666667	1	421	3366.66666666667	0.230769230769231	1	14.2213114754098	20838	9657	15243	1.166666666666	3.166666666666	1	0	0	0	0	0	0	0
0	19	51	80818.6666666667	1	2398	6798.4	9999999	1	-0.918943753929487	20677	6939.33333333333	2611.33333333333	3.5	5.5	1	2.29577464788732	11700	9046.419921875	0	0	0	0
0	151	59	0	0	0	0	0	1	-0.453842009892747	29247	1368.33333333333	15696	2	3	1	0	57800	0	0	0	0	0
0	20	56	3954.66666666667	1	593	6492.5	-0.0411978535572096	1	0.516385100753104	8979	7807.5	8307.66666666667	2	3.5	1	0	14400	0	0	0	0	0
0	74	57	7700	1	255	1407.5	0.000807102502017756	1	10.0198170731707	7229	1479	2518	0	1.166666666666	0	0	0	0	0	0	0	0
0	46	56	0	0	0	7513.66666666667	0.112317201869441	1	0.0987844142190683	83612	77956.1666666667	77355.6666666667	1	2	3	0	12900	0	0	0	0	3
0	38	64	0	0	0	9143.5	-0.330053415799831	1	-0.160435729847495	22950	19803.1666666667	18148.6666666667	2	3	3	0	22600	0	0	0	0	1.5
0	90	61	1970.33333333333	1	362	5614.5	0.0382022471910112	0	0	0	0	0	1.5	2.5	1	9999999	21000	21000	0	0	0	0
0	107	56	123447	1	317	6841.33333333333	0.018739020105407	1	-0.154170571696345	8743	747.333333333333	5361.33333333333	0	1	1	0	12610	895.13330078125	9930.01953125	0	1492.1699924469	7.833333333333
1	17	64	0	0	0	0	0	0	0	0	0	0	1.333333333333	3.333333333333	3	0	0	0	0	0	0	0
1	80	72	0	0	0	1786	0	1	-0.122898530895658	116942	107876.833333333	103554.666666667	0	0	0	0	0	0	0	0	0	0
0	8	53	0	0	0	0	0	1	0.057986457986458	98625	89022.5	91557.6666666667	1	3	1.333333333333	5.64516129032258	10300	0	0	85.5950012207031	135	1.333333333333
0	100	70	0	0	0	1159.16666666667	0.00954032957502168	1	-0.407718761941154	2955	2294.16666666667	1750.33333333333	2	3	1	0	0	0	0	0	0	0
0	62	57	6928	1	1434	7493.33333333333	0.227350772649227	1	0.260473025197094	8154	3014.83333333333	3629.33333333333	0	1.166666666666	1	0	0	0	0	0	0	0
0	4	65	0	0	0	13654	-0.530322692274418	1	-0.0401957549763554	43962	49.6666666666667	22982.3333333333	2	4	2.333333333333	0	41000	0	0	33018.1180013021	0	4
0	164	53	0	0	0	0	0	1	-0.00155657165093881	10279	10271.1666666667	10266.3333333333	0	1	0	0	0	0	0	0	0	0
0	11	58	17254.3333333333	1	950	6718.33333333333	-0.528007925072046	1	-0.953903173500116	14848	2209.33333333333	5214.33333333333	2.166666666666	3.166666666666	1	0	21600	19304.91015625	3979.15991210938	0	1459.86001078288	3.6
0	19	62	0	0	0	7976.16666666667	0.224350870368569	1	-0.444142420886607	29799	18965.5	13194	0	0	0	0	0	0	0	0	0	0
0	0	48	58750.6666666667	1.833333333333	1677.33333333333	6209.33333333333	0.442043721403152	1	-0.236119094148753	10794	547.166666666667	7235	1	2	1	0	1300	0	0	0	0	0
0	54	47	55431.3333333333	1	2248.33333333333	0	0	1	-0.794628271952173	388705	278726.333333333	172310.333333333	1.333333333333	3.666666666666	1	0	15000	15000	0	0	0	0
1	76	58	4179.33333333333	1	314	459.333333333333	0.892966360856269	0.833333333333	9999999	4511	1494	1894	2	4	1	0	5600	5573.51318359375	53.4700012207031	488.621663411458	53.4700012207031	1.25
1	10	63	0	0	0	0	0	1	6.30084507042254	12959	3119.66666666667	4790.33333333333	2.333333333333	4.333333333333	1.333333333333	0	12000	6266.26334635417	0	6510.15348307292	0	0
0	0	61	0	0	0	2051	0	1	0.000691881918819188	7224	5433.5	5907.66666666667	0	0	0	0	0	0	0	0	0	0
0	90	56	0	0	0	2762.2	0.329801684324912	1	-0.244094488188976	21590	16966.3333333333	14984.6666666667	1	2	1	0	5950	5950	0	0	0	0
0	78	62	26842.6666666667	1	2419	10473.6666666667	3.58910472972973	1	15.93147751606	7907	4552.66666666667	7238	4	5	3	0	0	0	0	0	0	0
0	8	62	0	1	1117	0	0	1	-0.551056338028169	4832	1734.16666666667	714.333333333333	2	4	1	28	58000	19333.3333333333	0	0	0	0
1	7	57	0	0	0	0	0	1	-0.917127071823204	181	70.6666666666667	15	2	3	1	0	1850	1203.68668619792	509.339996337891	423.535003662109	708.5	1.333333333333
0	101	57	6671.66666666667	0	0	4178.16666666667	-0.423220338983051	1	-0.778355879292404	16979	2247.5	2442.66666666667	1.333333333333	4	2	0	7680	0	0	1866.07001749674	54.9000015258789	1.666666666666
0	47	60	6847.66666666667	1	384	1888.83333333333	0.00505415162454874	1	0.0575589459084605	2180	176.666666666667	1720	2	3	1	0	6100	6100	0	0	0	0
1	55	67	0	0	0	1693.33333333333	-1	1	-0.225880803424432	3051	2191.83333333333	2351	0	1	0	0	0	0	0	0	0	0
0	4	44	0	0	0	5393.83333333333	1.54133333333333	0.833333333333	0.297780184082296	3436	1817	1254	1.666666666666	2.166666666666	0	9999999	14000	9333.33333333333	0	0	0	0
0	45	61	0	0	0	13590	0.0659974905897114	1	4.73949496942198	58187	35446.1666666667	53799.3333333333	0	1	1	0	100000	3759.5	66	0	835.699996948242	11.5
0	31	68	0	0	0	0	0	1	0.151336405529954	11574	7150	5699	0	0	0	0	0	0	0	0	603.409973144531	1
0	110	60	5988	1	354	6342.66666666667	2.21967299578059	1	0.429863204266172	6283	1432.33333333333	5920.33333333333	0	3	1.666666666666	0	13000	523.993326822917	0	1142.56299845378	667.296661376953	3.25
0	74	66	0	0	0	0	0	1	-0.00783623860546937	31265	9843.33333333333	31024.3333333333	0	0	0	0	0	0	0	0	0	0
0	171	72	0	0	0	0	0	1	-0.213917525773196	388	341.333333333333	317.333333333333	0	0	0	0	0	0	0	0	0	0
0	63	52	5412.66666666667	1	422	1253.6	-0.406212182331585	1	86.25	4886	2141	3766.66666666667	3.666666666666	5.666666666666	3	0	0	0	0	0	0	0
0	18	64	15582.3333333333	1	614	0	0	1	-0.810775295663601	4566	2322.33333333333	1196.66666666667	2.666666666666	4.833333333333	1	0	0	0	0	0	0	0
0	89	61	0	0	0	3858.66666666667	1.01514853433012	1	1.84514925373134	3050	830.833333333333	1272.33333333333	1.666666666666	3	1	0	9700	0	0	0	0	0
0	88	67	4674	1	410	2786.33333333333	0.765681326604182	1	-0.444444444444444	933	217.833333333333	342.333333333333	0	3	1	0	1150	1150	0	0	0	0
0	160	75	0	0	0	825	0.0320610687022901	1	64	943	479.5	661.666666666667	2	2	2	0	0	0	0	0	0	0
0	121	63	24145.3333333333	1	634	6279	-0.276737160120846	1	-0.876213876213876	8547	2828.16666666667	1905.66666666667	1	3	2.666666666666	0	33000	0	0	3541.70011393229	1799.65000406901	8.333333333333
0	131	58	0	0	0	2698	9999999	1	-0.988505747126437	1111	283.833333333333	372.333333333333	1	1	3	0	0	0	0	0	0	0
0	89	61	0	0	0	6776	0.83633904418395	0.166666666666	0	425	70.8333333333333	0	0	1	1	0	2250	2250	0	0	0	0
0	0	55	0	0	0	5151.83333333333	0.00602813127930342	1	-0.105795269904315	5539	3632.5	2760.33333333333	0.166666666666	1.5	3	0	1500	0	0	0	0	0
1	15	56	0	0	0	899.333333333333	0	1	-0.925198938992042	1885	223.5	386	2	6	3	0	2450	0	0	1617.51332600911	233.366664250692	4.166666666666
0	57	70	0	0	0	0	0	1	-0.399950896145347	4073	2028	1736.33333333333	0	2	1	0	13200	0	0	7045.69995117188	0	0
0	1	62	0	0	0	4333.33333333333	0	1	2.26989619377163	2297	1336	1929	2.333333333333	4.333333333333	2.333333333333	0	0	0	0	0	0	0
1	3	64	0	0	0	197.333333333333	0	1	-0.840998685939553	761	282.333333333333	173.333333333333	2.166666666666	4	1.333333333333	0	0	0	0	0	0	0
0	109	68	112622.666666667	0	0	7064.66666666667	-0.0598352363058245	1	1.79564736259683	7579	3271.66666666667	5010.66666666667	2	4	1	0	12000	0	0	2705.57997639974	0	0
0	60	61	0	0	0	4594.5	0.134872417982989	1	0.576780185758514	12649	9441	11010	0	0	0	0	0	0	0	0	0	0
1	17	55	0	0	0	0	0	1	-0.279878016720122	23659	9182.5	11947	0	0	0	0	0	0	0	0	0	0
0	3	63	0	0	0	6374.66666666667	-0.450771844301647	1	-0.953630623520126	20272	6557.5	1017	0	1.833333333333	3	0	0	0	0	0	0	0
0	2	63	5987.33333333333	1	640	4097.83333333333	0.485291727612547	1	-0.875	470	0	263	1	4	1.333333333333	0	12800	227.166657447815	10270.349609375	0	0	1
0	79	49	168637.333333333	1	2571	0	0	1	0.02	56	6.33333333333333	52.6666666666667	1	3	1	0	16000	0	0	0	1096.05333328247	3.666666666666
0	167	76	0	0	0	0	0	1	0.0150588235294118	4320	4047.33333333333	4069.66666666667	1	2	1	0	0	0	0	0	0	0
0	41	59	0	0	0	8335	0.385603183215771	1	0.0860300686627358	212737	202331.666666667	210326.333333333	0.666666666666	1.666666666666	0	0	12000	12000	0	0	0	0
0	11	63	95694.3333333333	0	0	6457	0.21892527591822	1	3.13913913913914	6238	2792	3899.33333333333	0	1.333333333333	1	0	0	0	0	0	0	0
0	101	57	0	0	0	4795.83333333333	0.154001868576767	1	0.205299405919773	45852	40283.6666666667	41875.3333333333	2	4	1	0	11765	11765	0	0	0	0
0	36	52	319327.333333333	0	0	0	0	1	4.02919278996865	25669	8536.66666666667	11621.3333333333	0	2.666666666666	1	-1	0	0	0	0	0	0
0	4	54	0	0	0	0	0	1	0.00847457627118644	5355	754	5335.33333333333	3.333333333333	7	1.666666666666	0	21400	2447.46333821615	19689.9921875	10073.2650146484	1500.35998535156	2
0	27	54	0	0	0	6372.16666666667	-0.398222940226171	1	-0.310769524536949	23466	7141.33333333333	13703.3333333333	1.833333333333	3.833333333333	1	-1	0	0	0	0	0	0
0	47	55	0	0	0	6933.16666666667	0.0181058495821727	1	0.401368841905536	29854	3154.16666666667	22102	0.166666666666	1.166666666666	1	0	0	0	0	0	0	0
1	1	61	0	0	0	2952.66666666667	-0.151222519005548	1	-0.5527470231878	4787	2428.33333333333	1720.33333333333	0	1.8	3	0	0	0	0	0	0	0
0	32	65	0	0	0	0	0	1	-0.94407158836689	7595	1813.66666666667	150	1	3	1	9999999	33000	0	0	32500	0	0
0	41	62	0	0	0	3495.66666666667	2.04685059864654	1	1.42282321899736	7346	3231.33333333333	4426	1.166666666666	5.166666666666	1	0	2450	0	0	0	40.3599996566772	1.2
0	107	61	0	0	0	7618.16666666667	-0.58870570192255	1	0.0579259752083479	241698	341.5	238230	0	1	0	0	12000	12000	0	0	0	0
0	85	68	0	0	0	0	0	1	-0.677219435836821	31303	19012.3333333333	12914	5	7	1	0	41000	0	0	0	2650.53330167135	7.833333333333
0	83	52	0	0	0	2532.5	-0.0450880859958196	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0	25	62	0	0	0	0	0	1	103.311778290993	90334	47659.3333333333	74735	1	1	3	0	0	0	0	0	0	0
0	5	63	0	0	0	6259.83333333333	0.304767905902121	1	3.31034482758621	3789	1297.66666666667	1789.66666666667	0	1	1	0	0	0	0	0	0	0
1	14	56	0	0	0	3456	-0.732673267326733	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0
1	9	59	8093.33333333333	1	364	0	0	1	2.52	3784	1724	2233.33333333333	3	4	1	0	8900	7040.05338541667	1674.9599609375	842.348327636719	210.683334350586	1.833333333333
1	109	57	0	0	0	4150.4	-1	0.666666666666	-1	44	20	7.33333333333333	1	3	3	0	0	0	0	0	0	0
0	94	56	0	0	0	7090.66666666667	0.347489711934156	1	0.0461814171491591	10366	1309.83333333333	8176.66666666667	0.333333333333	4.333333333333	3	0	5000	5000	0	0	0	0
0	6	39	0	0	0	1454	0	1	-0.862857142857143	2321	1280	662.333333333333	0	0	0	0	0	0	0	0	0	0
0	13	58	40315	1	1388	8738.83333333333	0.235443284892227	1	-0.24849136922861	21377	7862.16666666667	15346	2	3	1	0	0	0	0	0	0	0
1	3	51	0	0	0	4968.8	9999999	1	0.168998172453896	56664	26817.6666666667	37380	3	3.5	1	-1	0	0	0	0	0	0
0	74	51	0	0	0	2787.33333333333	0.122170781893004	1	-0.992294013040901	1687	715.5	421	1.666666666666	2.666666666666	1	0	0	0	0	0	0	0
0	62	59	0	0	0	97	0.0208333333333333	1	0.0516739446870451	5780	5649.33333333333	5730.33333333333	1	1	0	0	0	0	0	0	0	0
0	1	61	0	0	0	2801.33333333333	0.0412541254125413	1	0.0421131791690167	6258	247.333333333333	5407	1.833333333333	3.666666666666	1.333333333333	0	0	0	0	0	0	0
0	57	51	56005	1	417.2	8479.83333333333	0.083811979838237	1	-0.502075974468613	16137	5202	8201.66666666667	3	4	1	0	17950	0	0	0	271.389994303385	3.666666666666
0	150	76	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	4	61	0	0	0	494.666666666667	0.00811359026369168	1	0.68975650713686	4025	3273.33333333333	3772	5.333333333333	6.333333333333	2	0	0	0	0	0	0	0
0	1	47	0	0	0	0	0	1	7.28571428571429	3244	0	1152.33333333333	2	4.333333333333	3	0.8	18000	2779.97005208333	19140.283203125	0	5645.35002199809	17
0	163	69	0	0	0	0	0	1	0.109515697249939	4559	4273.16666666667	4435.33333333333	0	0	0	0	0	0	0	0	0	0
0	22	64	0	0	0	6757.5	-0.0210853401398291	1	-0.679944999393376	24727	8844.16666666667	5480.33333333333	3.666666666666	5	1	0.147058823529412	39000	0	0	0	0	0
0	21	49	0	0	0	6462	-0.460463604852686	1	-0.109709204518145	27301	7302.16666666667	20795.3333333333	2	3	0	0	0	0	0	0	0	0
1	0	50	0	0	0	0	0	1	109.576923076923	2875	816.666666666667	1558	2.5	3.833333333333	1	0	30000	0	0	13639.5803019206	526.19000116984	3.166666666666
0	60	60	0	0	0	9257.83333333333	0.436577920976768	1	0.293824570604432	9868	6843.5	6923.33333333333	4	5	1	0	22000	22000	0	0	0	0
1	57	63	0	0	0	7120.66666666667	-1	1	0.00945723684210526	3462	233	2455.66666666667	1	1	3	0	0	0	0	0	0	0
1	23	45	0	0	0	0	0	1	-0.999494139241787	69189	22601.5	35	0.333333333333	3	1	0	12500	5718.3798828125	7826.31005859375	7234.34147135417	40	1.166666666666
0	53	57	6154.33333333333	1	657	6371.16666666667	-0.0452294486629251	1	3.6703187250996	9378	3966.83333333333	5880.66666666667	2.833333333333	4.666666666666	1	0	32500	32500	0	0	0	0
